timestamp,mac,test_uuid,type,direction,interface,host,isp,duration_s,transfered_mbytes,tput_mbps,std_tput_mbps,max_tput_mbps,min_tput_mbps,median_tput_mbps
2024-02-28T14:39:28-05:00,DC-A6-32-1D-A4-E0,2211821f-3012-4348-8e3d-db4c37888055,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5207,unknown,5.000066,474.481112,759.1597582911905,33.177065652004195,802.2098506669915,704.7672787562456,772.3948604999026
2024-04-02T21:32:16-04:00,DC-A6-32-1D-A4-E0,8da4c165-6c9a-4b7e-a811-7b4b7174b082,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5206,unknown,5.035822,14.86372,23.61278059470728,6.54199037844007,39.8427817421728,23.013103643470693,23.83298414946142
2024-05-05T18:10:38-04:00,DC-A6-32-1D-A4-E0,b7427d4b-bc2f-4f17-bea1-1460903697c9,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5208,unknown,5.000067,452.45724,723.921883446762,24.905227032692068,763.0654359318646,689.6708368475959,726.3559435553706
2024-04-24T12:48:49-04:00,DC-A6-32-1D-A4-E0,3df1350a-540c-4419-860d-6cfa57b55139,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5216,unknown,5.038878,15.00852,23.82835226413499,6.052716173788351,38.451950845986545,21.55837893399963,23.976896
2024-03-04T04:19:40-05:00,DC-A6-32-1D-A4-E0,4e3def03-aba3-4b12-a79b-ec3dfdafbdf9,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5219,unknown,5.049022,11.096024,17.581264648876555,6.165031318581114,25.771838965810232,10.08459449144848,23.466403151104657
2024-03-18T23:24:21-04:00,DC-A6-32-1D-A4-E0,06c140ed-2177-4a0e-b45f-588ff7fae33f,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5204,unknown,5.000129,423.031752,676.8333408998047,27.123725224053253,703.999045182622,643.0381565483646,695.9122763785625
2024-05-23T13:50:35-04:00,DC-A6-32-1D-A4-E0,28dfd0f8-0056-4ca7-98e5-10e55de05a99,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5216,unknown,5.000066,455.886872,729.4093669963556,70.90377024274031,802.9416085407254,602.0267312259206,742.144530811918
2024-02-14T17:46:12-05:00,DC-A6-32-1D-A4-E0,99e91ff4-b168-46e9-bb3f-0afd158ca1f9,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5201,unknown,5.000169,33.997592,54.39430867236688,32.18593623920501,96.47193726176194,18.759556009603408,43.8787007296946
2024-04-04T01:12:44-04:00,DC-A6-32-1D-A4-E0,454316f8-e4c7-4593-84c1-8e3966ca3ccb,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5214,unknown,5.000098,493.427648,789.468763212241,28.35831271713671,812.514402785,736.2034658450805,804.57798979754
2024-02-04T07:37:41-05:00,DC-A6-32-1D-A4-E0,8e85d0cb-1e59-4848-a52f-5bb2f5d9bb8d,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5212,unknown,5.000199,43.690504,69.90202429943287,13.686145459968012,94.68714192134944,52.977582857655236,66.94935867920633
2023-12-26T00:09:54-05:00,DC-A6-32-1D-A4-E0,unknown,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5201,unknown,10.04099,29.946088,23.859072063611254,5.066059238033157,40.57718848571138,22.22304,24.091907472898555
2024-02-02T05:21:22-05:00,DC-A6-32-1D-A4-E0,9e5f2914-d228-46b0-8c51-f8972ad1cc9f,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5213,unknown,5.000068,477.023456,763.227149710764,24.312708509815455,794.237494637628,721.249332472246,769.4569777382211
2024-03-22T15:59:22-04:00,DC-A6-32-1D-A4-E0,349c99e0-ff00-49e3-a174-873c1f6d4b62,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5204,unknown,5.039591,13.884872,22.04126803147319,6.390008771306354,37.554000182164295,20.718614012528633,21.6304859177163
2024-04-16T05:23:53-04:00,DC-A6-32-1D-A4-E0,545a0077-0839-4e66-a99e-e40c5f80db5e,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5204,unknown,5.000134,17.341248,27.74525322721351,20.053169854704684,53.9691032666404,4.714829355941655,17.20254965626217
2024-05-06T17:23:31-04:00,DC-A6-32-1D-A4-E0,4afb1d55-d9a2-484a-a52a-e92f535c1ae3,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5207,unknown,5.052348,13.77772,21.81594775340099,0.49250889929185765,25.112756838988975,23.853225251791716,24.57707380686363
2024-05-10T19:27:09-04:00,DC-A6-32-1D-A4-E0,ec4a6aea-1957-474a-a2cd-7160367b528a,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5220,unknown,5.000198,410.570096,656.88614090882,35.10602136166014,714.7401238168814,605.068773970446,652.7151664245321
2024-02-29T21:54:54-05:00,DC-A6-32-1D-A4-E0,386144cf-627e-449e-9ac5-fe7cc3729694,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5215,unknown,5.000075,383.00052,612.7916401253981,94.18028743986501,707.6827628650707,465.77180402168574,662.8254823411439
2024-05-02T13:08:10-04:00,DC-A6-32-1D-A4-E0,bf8e2264-281c-410d-8e64-91e8e3202845,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5206,unknown,5.041973,15.01576,23.8252128680578,5.732793805861123,37.59207721356944,21.875968,24.06856779906731
2024-05-15T17:00:26-04:00,DC-A6-32-1D-A4-E0,f029dc4e-4b70-4c10-b463-8d732693451a,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5212,unknown,5.000188,30.10392,48.164461016265804,31.073807124260668,96.26567290526937,20.503721551979346,29.077294105958632
2024-02-20T07:25:10-05:00,DC-A6-32-1D-A4-E0,e509da8f-6768-4703-824f-d6082a0d0876,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5213,unknown,5.000089,426.112944,681.7685749193665,47.27006683750321,740.9115462595304,610.6487573338286,686.014228155676
2024-03-24T17:08:00-04:00,DC-A6-32-1D-A4-E0,a6f0c7be-790f-4c27-b961-46ed924c6427,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5214,unknown,5.044555,14.765256,23.4157518353948,5.390007370094126,37.08933240899998,22.543670143551434,24.081103198249533
2024-02-02T14:49:48-05:00,DC-A6-32-1D-A4-E0,2a81a695-eac0-4a6a-b36c-7f129cbfa328,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5204,unknown,5.041081,14.97956,23.771980652562416,4.511951209187363,35.04936345084561,23.241751550377867,24.08863642141453
2024-04-22T01:15:19-04:00,DC-A6-32-1D-A4-E0,31d0c01d-b8bb-40b7-a262-40657137e4a6,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5211,unknown,5.146837,10.625424,16.51565650903652,4.415574489669859,26.088298235643872,13.724946378545837,19.910733984166047
